BrandID;BrandName
2358799;MagicBoom
3700785;MAGICSEA
3700787;MAGIE NOIRE
3700188;MAGIK
3700788;MAGIKOPLAST (FARMEDIKA/MOCKVA)
687601;Magio
3700789;MAGISTR (GARLING GK/MOLDOVA)
622224;MAGLYF
3906669;MAGNA
302665;Magna RX Inc
2358882;MAGNA VISUAL INC
302667;MagnaRX
3836930;MAGNAT
836230;MAGNER
2358893;Magners
3700798;MAGNERS (C&C GROUP)
3700802;MAGNESIA (KARLOVARSKIE MIN.VODY)
475784;MAGNETIC
475791;MAGNETICUS
3700819;MAGNIA (G.D.ENTERPRISES/KOREA)
2626892;Magnilife
2076166;MAGNO
2626895;Magnolia
2358947;Magnolia Brush
3077769;Magnolia Pictures
2626907;Magnp
788138;Magnum
3700833;MAGNUM (PROPERTY DEVELOPMENT GROUP/LITVA)
3700844;MAGNUM 007 (OST GK/CHERNOGOLOVKA)
4821133;MAGNUM MAGNETICS CORPORATION
2359013;Magnum Tonic Wine
1531529;Magpie Foods
3700849;MAGRIB
3700866;MAGURO (MAGURO)
2626936;Mahatma
2169310;Mahatma Rice
3700875;MAHMOOD (ALTUNKAYA GROUP OF COMPANIES)
2359035;Mahou
3700877;MAI A YI (ZHONGSHAN SHI HUALIAN FUD KO/CHINA)
3700879;MAI XIANG CUN (HANGZHOU WELLONG FOOD CO/CHINA)
2626947;Maia
3077872;Maiden Japan
4500789;Maiden Sunshine
2626955;Maier's
3700885;MAIGUMS (ORKLA GROUP)
2359042;Mailbox Book
50913;Maille
2626979;Main Street Cafe
3154644;Main&geary
3700883;MAINA
1050834;MAINE COAST
3077874;Mainline Releasing
2627009;Maintal
2169328;Mainzer Rheinhessen
2359130;Maisels
3792474;MAISON BOUCHAR
3700905;MAISON CAMUS
3700913;MAISON CHRIST
3696112;MAISON CHRIST.
3700946;MAISON DE MODE (LISS KROULLY LLP/GREAT BRITAIN)
3700948;MAISON FORTANT (BOISSET FAMILLE GRANDS VINS(FGV)/FRANCE)
2627044;Maison Louis Latour
2169360;Maisto
3700958;MAITAI (AZIYA+/KRASNOYARSK)
302675;Maitake
3700963;MAITOMAAN
1710329;MAITRE
3700977;MAITRE (T.F.A.TECHNOLOG.FRANCAIS.ALIMENT.)
3700954;MAITRE DE CAFE
55842;Maitre De The
2627052;Maitre Jacques
2169392;Maitre Mathis
3700994;MAITRE TRUFFOUT (GUNZ WARENHANDELS GMBH/AUSTRIA)
3701018;MAITREFOODS
622409;Maiyas
2627055;Maizada
622422;MAIZENA
2293452;MAJ
622426;MAJA
3077878;Majestic Rock
255940;MAJIBLOND
256108;MAJIROUGE
3701042;MAJIX (LIDER KOZMETIK/TURKEY)
3701043;MAJIX (VILSEN GROUP)
3701044;MAJOR (IAN MACLEOD & CO LTD)
4806381;MAJOR METAL FAB
3701045;MAJORA (LA MOLISANA INDUSTRIE ALIMENTARI/ITALY)
3701052;Majore
3701053;MAJORETTE
3701072;MAK
3701069;MAK MAK (AIE LOGISTICS/KAZAKHSTAN)
3701073;MAK экстра (GUSEVA IP/KRASNODAR.KRAY)
3701193;MAK-MASTER (MAK-MASTER MAK.F-KA/MAKOVIK IP/KAZAKHST.)
3701075;MAKARIY (LYSKOVSKIY P-Z/N.NOVGOROD)
3701083;MAKARNA (MAK M)
3701082;MAKARNA (MAKARNA PTP/VOLGOGRAD)
3701091;MAKARONOVO! (ROSSELKHOZPRODUKT PKF/EKATERINBURG)
3701095;MAKARONY KIROVSKIE
3077881;Make Believe Ideas
3077883;Make It Or Break It
2627067;Make Mine A Builders
3701104;MAKE UP FACTORY
2169416;MAKE UP FOR EVER
2359665;MAKE UP STORE
389915;make us a brew!
298718;Make Your Own Dildo
3154700;Make'n mold
131282;Makel
691847;Maker's Mark
2359619;Makeup Revolution London
305146;Makeup Solution
1050926;Makeup Trading
3701114;MAKGRAN
3701125;MAKHACHKALA
3701123;MAKHACHKALA (IRIB MAKH.Z-D BEZALK.NAP.&SOK.)
3701129;MAKHACHKALINSKAYA LEZGINKA (IRIB MAKH.Z-D BEZALK.NAP.&SOK.
3701118;MAKHACHKALINSKIY KOMB.SHAMPAN.VIN
3701132;MAKHTAL (YAKUTIYA FAPK/YAKUTIYA)
1697625;Maki
3701133;MAKIMANA (LUKA/Новосибирск)
3701140;Makin's
1681528;MAKINS
389963;Makita
706220;Makita Maktec
3701174;MAKIZ/CHELYABINSK
3701180;MAKKAVEEVSKIY PK/CHITA
3701183;MAKKORN
3701186;MAKLARIN (AFANASIY/TVERSKAYA OBL.)
3701188;MAKLER
3701191;MAKMASTER
3701194;MAKNOF
3701201;MAKO CLEAN (MAKO/SANKT-PETERBURG)
622474;MAKOFF
3701206;MAKOS
2627074;Makoto
3701208;MAKOVAYA ROSINKA (MASKA PO)
3701210;MAKOVYE (KARAVAY GK/SPB)
390000;Makroflex
3701211;MAKRON (MAKRON/G.TUYMAZY)
3701212;MAKRONA (MAKRONA MAKARONNAYA F-KA/KALUGA)
3701222;MAKS (LENPLASTPOLIMER/LENINGRADSKAYA OBL.)
3701233;Maks's
3701228;MAKSAN (MAKSAN/SPB)
3701230;MAKSI (KONTINENTPAK/SANKT-PETERBURG)
3701231;MAKSIMA (UKRAINSKIE PROM RESURSY/DONETSK)
3701242;MAKSTORI (MAKSTORI/EKATERINBURG)
2359850;MAKU
3701258;MAKVIKOM (OPTTORG/ORYOL)
3701260;MAKVO
2301944;MAL
3701275;MAL' DIVA (RODNIK-KMB/PYATIGORSK)
3701553;MAL'VA (AK BARS GK/KAZAN)
390017;Mala's
461512;Malabar
622504;MALABR
622512;MALAKA
3701292;MALAKHITOVIY SUNDUK (SAMARSKIY KONDITER K.F./SAMARA)
3701294;MALAKHOVSKIE KRUPY (MALAKHOV IP/SAPRYKINO BELGOROD.OBL.)
3701298;MALAKHOVSKIY MYASOKOMBINAT
3077891;Malanga Films
3701300;MALAO (ROSSIYSKOE MOLOKO GK/CHELYABINSK)
3701303;MALARD (CHAMPAGNE MALARD/FRANCE)
3701305;MALAVIT
3701322;MALCHIK ODUVANCHIK
3701324;MALCHIK-STAKANCHIK
3701326;MALCOLM
390063;Malcolm Allan
2602060;Malden
390077;Maldon
307851;Male Enhancement
300057;Male Essentials
2359861;Malecon
3701329;MALEE
3154717;Malemi
3701341;MALEN'KIY LARCHIK (SEVERIKOND/SANKT-PETERBURG)
3701343;MALEN'KIY PODAROK (LASKINO TD/KALININGRAD)
3851460;MALEN'KOE счастье (OAZIS DISTRIB'YUSHIN/MINSK)
3701335;MALENA
3712280;MALENKAYA FEYA (KALINA (URALSKIE SAMOTSVETY))
3701290;MALENKAYA PRINTSESSA (SHOKOLADNIY MIR)
3701339;MALENKIY FONARIK (Объединенные кондитеры)
3851450;MALENKOE Солнышко
2627126;Malher
3701346;MALIBRI
195107;MALIBU
3077893;Malibu Bay Films
302687;Malibu Wellness
3701360;MALINA SO SLIVKAMI (KONFIL/VOLGOGRAD)
3701364;MALINIVKA (OLIMP/UKRAINA)
3701372;MALINKA (LEKORNA/KHARKOV UKRAINA)
3701373;MALINOVIY (TIKHVINSKIY PK/SMOLENSK)
3701374;MALINOVIY ZHAR (KRISTALL-LEFORTOVO)
3701375;MALINOVSKAYA (MALINOVSKIY DET.DOM-INTERNAT/AMURSKAYA OBL.)
3701376;MALIO (EFKO/ALEKSEEVKA/BELGORODSKAYA.OBL.)
195122;Malizia
3701395;MALKA (AKVA-KRISTALL/NALCHIK KBR)
3701403;MALKI (MALKINSKOE/KAMCHATSKAYA OBL.)
3701431;MALKINSKAYA (MALKINSKOE/KAMCHATSKAYA OBL.)
3701433;MALKOM
3264539;mallony
3701489;MALLORY
3818150;MALO
3701491;MALON
3701496;MALONEYS (TERRA/IRELAND)
3701499;MALONGO
3701506;MALOROSSIYA (SEVASTOPOLSKIY VINODELCHESKIY Z-D)
2359881;Malt O Meal
2531858;Malt Star
622561;Malt-O-Meal
3701508;MALTA (BARK/VLADIVOSTOK)
2627194;Malta Goya
2627195;Malta India
80507;Maltagliati
1531939;MALTEASE
2382957;Malteco
1531944;MALTESER
195183;Maltesers
622559;MALTEX
3701549;MALTSOV (GUS'-KHRUSTAL'NIY PBZ/VLADIMIRSKAYA OBL.)
3701556;MALVINA (KIROVSKIY KHLADOKOMBINAT/KIROV)
3701564;MALYOK (RUSINVEST)
3701565;MALYSHAM (RUSAGRO GK)
3701566;MALYSHAM (VESNA/SAMARA)
3701567;MALYSHAM (VITA LAYN/SAMARA)
3701569;MALYSHI (OKK-GROUP)
3701571;MALYSHKI-KHRUSTISHKI (GLAZUR/VOLGOGRAD)
3605755;MALYSHOK-BIO (DETSK.MOLOCH.KUKHNY/BRYNSK
3701574;MALYUTKA (Объединенные кондитеры)
3701580;MALZ WEISEN (EFES RUS)
1188769;MAM
3701584;MAM (MAM GROUP/GERMANY)
3701587;MAM GOUDIG (LES CELLIERS ASSOCIES/FRANCE)
622576;MAM PAPAULS
3701597;MAMA (BRAND GARAGE/GERMANY)
3701599;MAMA (THAI PRESIDENT FOODS/THAILAND)
236004;Mama Africa's
3701609;MAMA COMFORT (NASHA MAMA)
2627297;Mama Francesca
2627302;Mama Fresco's
2627304;Mama Jess
2627308;Mama Joes
622594;Mama Lemon
2627312;Mama Lils
2627314;Mama Lucia
2627315;Mama Lycha
2169479;Mama mancini
2627329;Mama Mancini's
2627332;Mama Mary's
2627335;Mama Marys
2627340;Mama Mellace
2169481;Mama Natuur
3701619;MAMA PAPA HELP (TORILEN/SANKT-PETERBURG)
2169483;MAMA ROSA
3701626;MAMA ROSA (CHISTIY DOM/KRASNODAR)
2627343;Mama Rosa's
2627345;Mama Rosie's
2627359;Mama Sita
1720251;Mama Sita's
3701631;MAMA ULTIMATE (GARMONIYA VOSTOKA)
3701639;MAMA ZHENYA (ATAG SHEKSNA/ATOMYAN IP/VOLOGODS.OBL)
2670507;Mama Zuma's
3701643;MAMA&BABY (PERVOE RESHENIE)
3701749;MAMA'S (TRGOPRODUKT/MACEDONIA)
2649859;Mama's Little Yella Pils
3701724;MAMAKO (MAMAKO/RUSSIA)
3701737;MAMALYSH (DAMATE GK)
3701740;MAMAN (RUBIKOM/MOSKOVSKAYA OBL.)
3701742;MAMARINADO (LUKA/Новосибирск)
1353263;MamaSense
3701751;MAMASENSE (MAMASENSE/GREAT BRITAIN)
841277;MamaTest
1234512;Mamba
3701763;MAMBA ФРУМЕЛАДКИ
2627399;Mambino Organics
3701768;MAMINA NEZHNOST' (RIVAS-PLUS/NIZHNEVARTOVSK)
3701770;MAMINA сказка (KRASNOGORSKLEKSREDSTVA/KRASNOGORSK)
3701771;MAMINO TEPLO
3701773;MAMINY GOSTINTSY (CHAYNIY SOVETNIK/Новосибирск)
2627421;Mamma Bellas
2169505;Mamma Chia
1532138;MAMMA L
3701777;MAMMA MIA (RAIMBEK GROUP/KAZAKHSTAN)
2627430;Mammachia
3701780;MAMMINGER
4811638;MAMMOTH OFFICE
3701783;MAMMUT (FENIKS GK/KRASNOYARSK)
3701786;MAMORI (C&E CO./KOREYA)
3701793;MAMRUKOVSKOE
3701796;MAMY DOVERYAYUT
390196;Mamy Poko
2169513;Man
3701800;MAN (VITATORG)
3701803;MAN PERFECT (DRAMERS)
2359981;MANA
3701808;MANCATCHER (ANGUS DUNDEE DISTILLERS/SCOTLAND)
2169516;Mancera
3701811;MANCHAZHSKAYA AGROFIRMA/SVERDLOVSKAYA OB
3701812;MANCHESTER (INTERNATIONAL BEVERAGES&BUSINESS (IBB)/UK)
3701815;MANCHICHI (DZHYUSA-A/TOL'YATTI)
2359999;Manchino
2359998;Mancini
3701817;MANCURA (MORANDE VINA/CHILE)
3245522;MANDA AUTHENTIC
3701819;MANDARIN (KONFIL/VOLGOGRAD)
256131;MANDARINA DUCK
2360014;Mandarine Napoleon
2169526;Mandemakers
302689;Mandom
3701824;mandom gatsby
622618;Mandy's
3701830;MANE
2506274;Mane'n Tail
684015;Maneki
3701832;MANEKI (MITER GRUPP)
3701834;MANFREDI (MANFREDI CANTINE/ITALY)
2627507;Manga
3077895;Manga Entertainment
1051308;Mango
2627551;Mango Citrus Sol
2627557;Mango Thin
3909593;MANGOFEELINGS
3701836;MANGOMANIYA (DEMIDOVSKAYA GK/TULA)
3701838;MANGOUSTAN'S (SLAUR INTERNATIONAL)
3785589;MANGSU LIGHT
3077909;Mangusta Productions
442626;Manhattan
3701840;MANHATTAN (BORODINO GK)
3077911;Manhattan Records
390306;Manic Organic
390308;Manicardi
3701845;MANIFESTO (OSTANKINSKIY ZAVOD BARAN.IZD.)
2627605;Maninis Gluten Free
1532336;Manischewitz
217913;MANITEX
1532611;Manitoba
622709;MANITOBA HARVEST
3155296;Manitou trading company
3701848;MANKHETTEN (KOLIBRI/NIZHEGOR.OBL.)
2360051;MANN
2360114;Mann's
2627735;Manna Organics
2360078;Mannavital
195255;Manner
2549225;Manner Casali
41147;Manner Creme de La Creme
2627742;Manning's
622759;MANNOL
2360116;Manns
3701858;MANO
3701860;MANSANELLA
3077913;Mansion Entertainment
2169593;Mantano
3701807;MANTELL
3701871;MANTINGA
3701873;MANTOVA (COMPAGNIA ALIMENTARE ITALIANA/ITALY)
3077915;Mantra Films
1532671;MANUKA DOCTOR
3155335;Manuka health
3701805;MANUKA MANUKA
2627850;Manukaguard
622829;Manukavantage
3608194;MANUSCRIPT
2360137;MANV
2617489;Manzanilla
516473;Manzoni
390374;MAOAM
622835;MAP
2151214;MAPA
2506042;MAPA baby
3;Maped
710485;MAPEI
2627904;Maple Gold
2627906;Maple Grove
2627913;Maple Grove Farms
622869;Maple Grove Farms of Vermont
2627924;Maple Hill Creamery
2627936;Maple Leaf Farms
3077945;Maple Pictures
622914;MAPLE STREET
2627951;Maple's
4504681;Maplehurst
3077991;MapleMusic
2506107;Mapro
2079487;MAR
3791555;MAR ADENTRO
3701889;MAR CHAND (MAR CHAND/BELGIUM )
2627976;Mara
1051448;Mara Natha
3701927;MARABOTTO
70895;Marabou
3701944;MARABOU (MONDELEZ INTERNATIONAL)
3701949;Marabu
2360148;Maracame
3702034;MARACAME (TEQUILA SUPREMO)
3702036;MARAFETT (GALANT KOSMETIK)
1532840;Maramed Pharma
3702039;MARANELLO (MARANELLO WINES/ITALY)
3791556;MARANI
3937030;MARAT AS
293458;Marbelle
1051481;Marbert
726060;Marbet
2169684;Marbo
1739922;Marby
3702047;MARC
2360160;MARC ANTHO
302701;Marc Anthony
622950;MARC ECKO
622952;Marc Jacobs
1920112;MARC JOSEPH
1162595;MARC JOSEPH PARFUMS
1051604;MARC O'POLO
3702054;MARC&AMP
3702052;MARC&ФИСА
3702064;MARC100%
3702071;MARCA
2360206;MARCAL
4821266;MARCAL PAPER MILLS
2360207;MARCAL PAPER MILLS, INC.
3702072;MARCATI (GAGLIANO MARCATI/ITALY)
1980165;Marcelle
3702075;MARCELLE (MAISON TIFFON/FRANCE)
622978;Marchesato
3702109;MARCHESE (MORANDO CASA VINICOLA/ITALY)
3791985;MARCHESE ANTINORI
3702105;MARCHESE DELL'ELSA
3791639;MARCHESE MONTEFUSCO
1720120;Marchesi di Barolo
3702112;MARCHESINI
1713338;Marchioro
468165;Marco
3702117;MARCO BG
4811271;MARCO GROUP
2360220;Marco Polo
3702119;MARCO POLO (PRIME TIME INTERNATIONAL COMPANI)
3077993;Marco Polo Records
1533102;MARCO PW
3077997;Marcombo
622999;MARCONI
3702125;MARCONI 46 (POLI DISTILLERIE/ITALY)
2169712;Marconi Naturals
3702127;Marcony
2628121;Marcotte
390458;Marcus James
623009;MARCYS
2628133;Mardi Gras
3702140;MARE DE CAFE (KRAFT/IVANOVO)
2169731;Maredsous
2360230;Mareli
2169733;Marella
293460;Mareman
3077999;Marengo
3702144;MARENGO (BAYADERA HOLDING/UKRAINA)
3702145;MARENGO (MARENGO INTERNATIONAL COMPANY/BRITISH VIRGIN ISLA
3702150;MARESHAL (UNITED WINES/MOSKOVSKAYA OBLAST)
302703;Marezine
3702155;MARFA (KRUPYANAYA компания KLEN/MELEUZ)
2360238;Margaret Holmes
3702156;MARGARINOVIY ZAVOD/MOSKVA
3702157;MARGARITA (LIDER/MALAKHOVKA)
3702160;MARGARITA (NOVOSIBKHOLOD/Новосибирск)
3155778;Margarita's tortilla factory
390474;Margaritaville
3702161;Margaritavlle
3702162;MARGARYAN IP/DZERZHINSKIY
3791557;MARGAUX
2628271;Margherita
3155823;Margie's
3702172;Margo Tea
3918106;MARGOT FROMAGES
623031;MARGRT
3702197;MARGTREYD/MOSKVA
3943730;MARHATTER
2360246;MARI
3702199;MARI AYS (ODIS GK/MARI EL)
3702200;MARI KAGAZ
3702201;MARI TEX (MARI TEX)
2169748;Maria & Ricardo
623033;MARIA & RICARDOS
3702203;MARIA (URALSKIE KONDITERY/CHELYABINSK)
256158;MARIA CAREY
2073052;MARIA IVON
1052412;MARIA NILA
1052469;MARIA SHARAPOVA
623037;MARIAH CAREY
2628324;Mariani
3006939;Mariani nut company
297193;Marianna
3702210;MARIANNA (NOGINSKIY PITSHEVOY KOMBINAT)
3702213;MARIBA RIO (RODNIK/KALUZHSK.OBL.)
2169790;Maribel
623044;Marich
3702219;MARIDEL
78789;Marie Brizard
2628402;Marie Callendar
2506331;Marie Callender's
4497205;Marie cellender's
2628466;Marie's
2628462;Marieke
3702231;MARIEL'SKAYA буренка (RESP.Y MOL.ZAVOD/YOSHKAR-OLA/MARI E
2506292;Mariella Burani
3702230;MARIELOCHKA (ODIS GK/MARI EL)
3156009;Marietta
390503;Marigold
3702233;MARIINSKAYA (BELUGA GROUP)
3702235;MARIINSKAYA (SIBIRSKIY DELOVOY SOYUZ)
3702237;MARIINSKIE PROSTORY
3702243;MARIINSKIY SPIRTZAVOD/ROSTOV.OBL.
3078007;Mariinsky
3702246;MARIKA
3702252;MARILA (MOKATE F.P.U.H.)
1435726;MARILYN MIGLIN
3156022;Marilyn's
2628504;Marin French
3702265;MARINA
3702257;MARINA (ATAG SHEKSNA/ATOMYAN IP/VOLOGODS.OBL)
3702260;MARINA (MARINA GK)
390517;Marina de Bourbon
3702263;MARINA ESPUMANTE (BODEGAS BOCOPA/SPAIN)
4505766;Marinade Bay
3702268;MARINADOV
3702272;MARINAR
3702270;MARINAR (MARINA GK)
2628508;Marine Biotherapies Organic
3702274;MARINE BOY (ORION/TONG YANG CONFECTIONERY/KOREA)
3156275;Marinela
2169816;Marinelli's True Italian Pasta Sauce
623098;Mariner Biscuit
2169826;Mariner Biscuit Company
876445;Marinex
3702285;MARINI
3702283;MARINI (BISCOTTIFICIO VERONA/ITALY)
3702289;MARINKA (Объединенные кондитеры)
3702291;MARINNI
3702293;MARINSKAYA (KRISTALL-LEFORTOVO)
2628544;Mario
3702298;MARIO (FORIO-EXPRESS KHOLDING)
302708;Mario Badescu
1052551;MARIO BATALI
788097;Mario Spado
658476;MARIO-FERRARI
3702305;MARION
3702311;MARIQUITA
3702315;MARIS
3702313;MARIS (SABIRABAD-KONSERV AOOT/AZERBAYDZHAN)
3702320;MARISKONI (MARNISKARI/GEORGIA)
3702325;MARISO
3702330;MARISOL
3702341;MARISTELLA
1052563;Maristows
3702343;MARIY CHODYRA (ROSSPIRTPROM)
3802805;MARIYA
3702344;MARIYA (DYMKA/KIROV)
3702346;MARIYA (EFREMOVSKIY KHLEBOZAVOD/TULSKAYA OBL)
3702348;MARIYA (LAKOM GK)
3702350;MARIYA (POKROVSK KONTSERN/ENGELS)
3702356;MARIYA (SLADKAYA SLOBODA K.F./KIROV)
3702359;MARJA KORI (ABSOLYUT/SANKT-PETERBURG)
3702361;MARK ADAMS NO, 1
3078009;Mark I Music
302714;Mark IV
3702365;MARK SEVOUNI (SONAGRO/ARMENIA)
3702368;MARK TWAIN (MARK TWAIN/USA)
2628591;Mark West
3702372;MARKA MIRA (PROFITINVEST/EKATERINBURG)
3702373;MARKA N1 (SAFARI COFFEE )
2028663;MARKANT
1052591;Markell
3702386;MARKER
1533671;MARKET
1533551;Market basket
3701900;MARKET BRAND
2628596;Market Day
3156423;Market district
390570;Market Fresh
3702399;MARKET FRESH (NINGBO B&B INTERNATIONAL TRADING/CHINA)
2360401;Market Fresh Produce
390622;Market Pantry
2628635;Market Square
2360540;MARKETING EAST INDUSTRIES CORP. (NS
3078011;Marketplace Books
3702400;MARKETSERVIS TLK/Новосибирск
2360553;Marketside
4806347;MARKING PRODUCTS
2628671;Markings
3702401;MARKIZ (ALSIKO PG)
3702404;MARKK CAFE (REAL GRUPPA KOMPANIY/ RYAZAN
1208817;Marklin
3702437;MARKO (FABRIKA URAL EKSPRESS FUDS/KOPEYSK)
1980093;Marko Ferenzo
623114;Marks&Spencer
2170096;Markus
3702438;MARKUS MOLITOR (MARKUS MOLITOR WEINGUT/GERMANY)
217932;MARKWINS
195341;Marlboro
3702443;MARLEN (MARLEN TD/KHABAROVSK)
2170149;Marlene
2628691;Marley Coffee
2628708;Marley's
2628710;Marley's One Drop
2628709;Marleys Mellow Mood
3702444;MARLI (ESKES-GRANINI GROUP)
1052938;MARLIES MOLLER
2360723;MARM
3702452;MARMALUZI
3837429;MARMARA
3702479;MARMELADNITSA (SLADUNITSA/OMSK.)
3702482;MARMELADNIY ZAMOK
3702484;MARMELINKA(SIBIR K.F./NIZHNEUDINSK IRKUTSKAYA OBL)
3702486;MARMEMANIYA (PALLADA KF/MOSKOVSKAYA OBL.)
1534163;MARMIT
390745;MARMITE
3702489;MARMITON
1910071;Marmol & Son
908722;MARMOL&SON
1534173;MARNE
1353109;Marnys
3702516;MAROCHNAYA (SADKO TD)
218064;Maroni & Marilungo
3701896;MARONI&MARILUNGO
623387;MAROUSSIA
3702517;MAROV
3791560;MARQUES
2360727;Marques de Caceres
3702533;MARQUES DE LA CONCORDIA (ARCO CORPORACION FINANCIERIA/SPAI
3702538;MARQUES DE MARIALVA (ADEGA COOPERATIVA DE CANTANHEDE/PORTU
3702542;MARQUES DE MONISTROL (ARCO CORPORACION FINANCIERIA/SPAIN)
3702545;MARQUES DE REQUENA (TORRE ORIA/SPAIN)
2628745;Marquis
3702548;MARQUIS DE CAUSSADE
3702550;MARQUIS DE LA COUR (ACKERMAN SA/FRANCE)
3702554;MARQUIS DE MONTESQUIOU
3791762;MARQUIS DE RISC
3702559;MARQUIS DE SALAS (COMPAGNIE COMMERCIALE DE GUYENNE (CCG))
3702561;MARQUIS DUFLEUR (EUROVINS SARL/FRANCE)
3702564;MARQUISE DE LIVRY (CASTAREDE)
3701888;MARR
3156849;Marra bros
3702575;MARRAKECH
299887;Marrakesh Oil
1052999;Marriage's
623398;Marriages
21948;MARS
2509776;Mars 3 Musketeers
3702580;Mars Bounty
26533;Mars Dove
4497212;Mars m&m's
23660;Mars Milky Way
201549;Mars Skittles
4507112;Mars snickers
4507188;Mars twix
3078029;Marsalis Music
28929;Marsel
3702664;MARSEL (ITALIANA/LITVA)
2170184;Marsepein
3702665;MARSHAL
278358;Marshall
3078031;Marshall Publishing
3702682;MARSHALL'S (MASOLIVER GROUP/SPAIN)
390867;Marshalls
1534439;MARSHALS
3078033;Marshmallow Marketing
3702684;MARSIGLIA (ITERITALIA)
2360747;Marston's
3702689;MART (GRINIMEER IP/KEMEROVO)
39114;Marta
302716;Martek
72445;Martell
3702713;MARTENS
2506312;Martha Gooch
2628826;Martha Pantry
2628923;Martha Stewart
2628927;Martha White
2170195;Martha's All Natural
2628930;Marthas
3702717;MARTI (MARTI TD/AL'MET'EVSK TATARSTAN)
3790089;MARTIAMO
3279457;martika
3702727;MARTIN (MARKET PERM'/PERM')
3702731;MARTIN (OKK-GROUP)
2360786;Martin Millers Gin
2360796;Martin Yale
2360787;MARTIN YALE INDUSTRIES,
2628967;Martin's
3438104;martina
3702735;MARTINA (ALKO-LAYT/NARTKALA)
3702753;MARTINE MEURENS (MEURENS & RODRIGUES/BEL
1053062;Martinelli's
2628955;Martinez
24202;Martini
2628963;Martini Gold
3646913;MARTINS
2629028;Martinson
3702801;MARTONI (VELES/G.PROKHLADNIY KBR)
3702802;MARTOVSKOE (BUKET CHUVASHII-BULGARPIVO KHOLDING)
3702806;MARTOVSKOE (KANTSLER' PIVOVARENNAYA KOMPANIYA/VORONEZH)
3702814;MARTOVSKOE (SYKTYVKARPIVO/SYKTYVKAR)
3702817;MARTUNI
1714655;Marty Ray
623501;Maruchan
3702833;MARUFUKU
2170227;Marukan
3702838;MARUKAWA
2629054;Marukome
2170236;Marukome USA
3702849;MARUSINO счастье (SITNO/MAGNITOGORSK)
3702853;MARUSYA (AZ/DOMODEDOVO)
1053078;Marutomi
1053111;Marvel
3702860;MARVEL (ADVANTA)
3078038;Marvel Digital Comics
2360802;MARVEL GROUP, INC.
302718;Marvel Legends
1534591;MARVEL SILVERLIT
3078041;Marvelous Media
3261937;marvelsnacks
3702876;MARVICK (RUSGUM/NIZHNIY NOVGOROD)
1779125;Marvis
3078044;MarVista Entertainment
4834670;MARVO
2629081;Marvr
302720;Marvy
1252901;Marvy Uchida
1923980;Mary J Blige
302723;Mary Kay
2602768;Mary Kitchen
4507796;Mary laura's kitchen
2629111;Mary Sue
3027187;Mary's Gone
2170244;Mary's Gone Crackers
3702879;MARYAM (AZERSUN HOLDING/AZERBAYDZHAN)
2629113;Maryland
2767658;Maryland Plastics
1053151;MARYS GONE CRACKERS
3702893;MARYUSHKA (Русская KOLLEKTSIYA/RYBINSK YAROSL.OBL.)
1053164;MARZETTI
3702895;MARZUS (OETKER GROUP)
2170251;Mas De Felines
759814;Mas des Abeilles
2170254;Mas Du Petit
3702898;MAS FI (JOSEP MASACHS/SPAIN)
2360822;MASA
2629224;Masa Brosa
623568;MASADA
623597;Masafi
1053184;Masaki Matsushima
1534744;Masako
3702903;MASARELLA (ZAPSIBSYR/MASLYANINO)
3702943;MASCHIO DEI CAVALIERI
2629252;Masco
3702946;MASCONI (COLLI VICENTINI/ITALY)
3078050;Mascot Records
2170395;Mascotte
108372;Masculan
2629255;Maseca
1534774;Mash direct
2629257;Mash's
3702950;MASHAL
3702951;MASHEN'KA (AGROVIT/BALASHIKHA MOSK.OBL.)
3702953;MASHENKA (GIGIENA-BIO)
3702955;MASHIMARO
3702962;MASHUTKA (SAGA GROUP)
3702971;MASI(MASI AGRICOLA/ITALY)
3078052;Masked Republic
3702981;MASKO/G.CHERNUSHKA PERMSKAYA OBL.
3702983;MASLAVA
3702984;MASLENKINO (DEKABR'/NOVOSEMEYKINO SAMARSKAYA OBL.)
3702985;MASLODAR (MASLODEL TPK/EKATERINBURG)
3702990;MASLOPRODUKT/P.CHERNOMORSKIY KRASN.K
3702994;MASLOSYRKOMBINAT-C/MASKALENKI OMSK.OBL
3702996;MASLOTREST (RZHEVSKIY MASLOSYRKOMBINAT/RZHEV)
3078054;Maslowski Wildlife Productions
3702998;MASLYANAYA FERMA (DARY MASLENITSY/LIFANOV IP/CHELYABINSK)
3703001;MASLYANINO (SVYATELIYA/P.MICHURINSKIY NOVOSIB.R-N)
302735;Mason Pearson
2360868;Masquerido
302739;Mass Stack
3078056;Massacre Video
3078062;Massage/Muscle Therapy
3703005;MASSANDRA (MAGLIV/KRYM)
3703006;MASSANDRA (MASSANDRA/KRYM)
623669;MASSELL
2629307;Massengill
623673;Masserie
1053284;Massimo Dutti
3703012;MASSIMO VISCONTI (CANTINE QUATTRO VALLI/ITALY)
818210;MASSIVE
2158333;MASSO
3703014;Massolino
2170488;Master
3703029;MASTER (LIDER/MALAKHOVKA)
3703044;MASTER (YANUS GK/CHELYABINSK)
3703119;MASTER BAG
2629321;Master Baker
4806506;MASTER CASTER
2360926;MASTER CASTER COMPANY
4508186;Master choice
3078066;Master Classics
2170519;Master Crumble
3703046;MASTER DIZEL
3703054;MASTER FOODS (MARS)
3157320;Master Fresh
